signal_date,effective_date,ticker,vcrf_state,floor_price,recognition_price,total_score,tradable_flag,signal_version,underwrite_score,realization_score,position_state,primary_type,sector_route,flow_stage,announcement_date,reject_reason,underwrite_intrinsic_value_floor_score,underwrite_intrinsic_value_floor_floor_price,underwrite_intrinsic_value_floor_floor_protection,underwrite_intrinsic_value_floor_anchor,underwrite_survival_boundary_score,underwrite_survival_boundary_coverage,underwrite_survival_boundary_cash_coverage,underwrite_survival_boundary_cfo_support,underwrite_survival_boundary_net_cash_ratio,underwrite_survival_boundary_z_score,underwrite_survival_boundary_interest_coverage,underwrite_survival_boundary_equity_positive,underwrite_survival_boundary_state_owned_support,underwrite_survival_boundary_tripwire_threshold,underwrite_survival_boundary_interest_coverage_bypass,underwrite_survival_boundary_tripwire_reject,underwrite_governance_anti_fraud_score,underwrite_business_or_asset_quality_score,underwrite_normalized_earnings_power_score,underwrite_normalized_earnings_power_implied_price,underwrite_normalized_earnings_power_value_ratio,underwrite_normalized_earnings_power_anchor,underwrite_weight_intrinsic_value_floor,underwrite_weight_survival_boundary,underwrite_weight_governance_anti_fraud,underwrite_weight_business_or_asset_quality,underwrite_weight_normalized_earnings_power,realization_repair_state_score,realization_repair_state_repair_state,realization_regime_cycle_position_score,realization_marginal_buyer_probability_score,realization_marginal_buyer_probability_neutral_default,realization_flow_confirmation_score,realization_flow_confirmation_flow_stage,realization_elasticity_score,realization_elasticity_size_score_raw,realization_elasticity_size_score_used,realization_elasticity_size_relief_applied,realization_catalyst_quality_score,realization_catalyst_quality_neutral_default,realization_weight_repair_state,realization_weight_regime_cycle_position,realization_weight_marginal_buyer_probability,realization_weight_flow_confirmation,realization_weight_elasticity,realization_weight_catalyst_quality,realization_neutral_dropped_components
2019-01-31,2019-02-01,920021,REJECT,,,45.79,0,tushare_pit_v1,49.42,40.34,reject,compounder,rigid_shovel,latent,2019-01-31,,0.0,,,unknown,95.0,10.037386878421053,10.037386878421053,0.6068611968421053,0.42566962216012105,8.9578359028893,33.84257448064265,True,False,0.8,True,False,100.0,52.59,0.0,,,rigid_shovel_capex_mid_cycle,0.18,0.22,0.18,0.2,0.22,20.0,none,49.2,50.0,True,33.25,latent,15.0,60.0,60.0,False,50.0,True,0.0,0.444444,0.0,0.555556,0.0,0.0,marginal_buyer_probability; catalyst_quality
2024-06-28,2024-07-01,600284,COLD_STORAGE,6.93,10.16,69.41,1,tushare_pit_v1,89.5,39.28,cold_storage,compounder,financial_asset,latent,2024-06-28,,100.0,6.926588768686795,1.3319658885496963,stressed_nav,80.0,91.52017253967354,91.52017253967354,-11.658908734794762,0.2662020664073054,5.891911408242109,27.520365194122068,True,False,0.8,True,False,100.0,81.34,85.0,8.465830717283861,1.627958308227407,mid_cycle_roe_anchor,0.23,0.22,0.18,0.15,0.22,25.0,none,39.2,50.0,True,34.0,latent,95.63,99.27533184,99.27533184,False,50.0,True,0.0,0.422222,0.0,0.527778,0.05,0.0,marginal_buyer_probability; catalyst_quality
2024-06-28,2024-07-01,002802,REJECT,2.95,3.59,63.27,1,tushare_pit_v1,48.16,85.93,reject,cyclical,core_resource,trend,2024-06-28,,0.0,2.954396308869657,0.3467255483655634,stressed_book,100.0,2621.939442622965,2621.939442622965,112.00930284544597,0.5016459159801795,9.639038095952436,4.63172877582565,True,False,0.3,True,False,100.0,65.81,0.0,0.17943974397334764,0.021058902436667016,core_resource_mid_cycle,0.25,0.25,0.1,0.2,0.2,50.0,stabilizing,80.8,50.0,True,92.0,trend,87.25,100.0,100.0,False,50.0,True,0.0,0.457143,0.0,0.342857,0.2,0.0,marginal_buyer_probability; catalyst_quality
2024-06-28,2024-07-01,002040,HARVEST,5.45,3.98,61.71,1,tushare_pit_v1,62.84,60.02,harvest,cyclical,core_resource,latent,2024-06-28,,85.0,5.445108078897982,1.0158641118825524,stressed_book,67.0,1.312780061679415,1.312780061679415,0.05531283377709463,0.02492237338059787,5.565755072710173,16.19252900881658,True,False,0.3,True,False,100.0,74.19,0.0,0.5986646743355075,0.11168960264832463,core_resource_mid_cycle,0.25,0.25,0.1,0.2,0.2,50.0,stabilizing,65.0,50.0,True,34.0,latent,93.25,100.0,100.0,False,50.0,True,0.0,0.457143,0.0,0.342857,0.2,0.0,marginal_buyer_probability; catalyst_quality
2024-06-28,2024-07-01,001210,REJECT,7.47,25.21,60.08,1,tushare_pit_v1,58.68,62.17,reject,compounder,tech,ignition,2024-06-28,,0.0,7.474896015771741,0.5684239006526064,no_growth_owner_earnings,80.0,1274.064995589261,1274.064995589261,-252.22622430452677,0.38112292778776,8.662226443694667,82.12493716514012,True,False,0.8,True,False,100.0,60.38,50.0,14.015430029572014,1.065794813723637,owner_earnings_anchor,0.18,0.22,0.18,0.2,0.22,20.0,none,73.0,50.0,True,50.75,ignition,91.25,100.0,100.0,False,50.0,True,0.0,0.422222,0.0,0.527778,0.05,0.0,marginal_buyer_probability; catalyst_quality
2024-06-28,2024-07-01,300517,REJECT,4.0,1.25,56.58,1,tushare_pit_v1,49.24,67.6,reject,compounder,unknown,ignition,2024-06-28,,0.0,4.004540439700195,0.4682939565587246,conservative_book,92.0,6.283425542331389,6.283425542331389,2.620561524026344,0.0977162220067603,6.054793105410042,6.517466628183898,True,False,0.8,True,False,100.0,55.0,0.0,0.5313853958000616,0.06214060594562626,conservative_fallback,0.18,0.22,0.18,0.2,0.22,20.0,none,73.0,50.0,True,60.75,ignition,94.25,100.0,100.0,False,50.0,True,0.0,0.422222,0.0,0.527778,0.05,0.0,marginal_buyer_probability; catalyst_quality
2024-06-28,2024-07-01,300373,REJECT,2.64,34.75,56.52,1,tushare_pit_v1,48.4,68.7,reject,compounder,tech,ignition,2024-06-28,,0.0,2.640601379601843,0.06836250769211279,no_growth_owner_earnings,85.0,3.006347085036148,3.006347085036148,0.10077280989045123,0.19166481251184841,6.684230413047057,6.263007936054094,True,False,0.8,True,False,100.0,58.48,0.0,4.951127586753456,0.12817970192271147,owner_earnings_anchor,0.18,0.22,0.18,0.2,0.22,25.0,none,73.0,50.0,True,67.0,ignition,50.32,45.671111912,45.671111912,False,50.0,True,0.0,0.422222,0.0,0.527778,0.05,0.0,marginal_buyer_probability; catalyst_quality
2024-06-28,2024-07-01,601788,REJECT,10.78,3.12,56.12,1,tushare_pit_v1,56.41,55.68,reject,compounder,unknown,latent,2024-06-28,,45.0,10.775788292164552,0.7548834514316353,conservative_book,100.0,782.6712746234816,782.6712746234816,25.076498333612136,0.5616225044342574,7.851905564881378,1.2018075300393622,True,False,0.8,False,False,100.0,41.54,0.0,1.1561098109627195,0.0809897281452814,conservative_fallback,0.18,0.22,0.18,0.2,0.22,25.0,none,65.0,50.0,True,49.0,latent,47.5,10.0,40.0,True,50.0,True,0.0,0.422222,0.0,0.527778,0.05,0.0,marginal_buyer_probability; catalyst_quality
2024-06-28,2024-07-01,300062,REJECT,1.8,0.75,55.8,1,tushare_pit_v1,44.34,73.0,reject,compounder,unknown,trend,2024-06-28,,0.0,1.803210803709758,0.3702691588726402,conservative_book,80.0,2.751656948003263,2.751656948003263,-0.37655129770252915,0.13087850874862653,5.578767774557751,2.9722699033823288,True,False,0.8,True,False,100.0,43.7,0.0,0.17747078285273063,0.03644163918947241,conservative_fallback,0.18,0.22,0.18,0.2,0.22,25.0,none,47.2,50.0,True,92.0,trend,90.25,100.0,100.0,False,50.0,True,0.0,0.422222,0.0,0.527778,0.05,0.0,marginal_buyer_probability; catalyst_quality
2024-06-28,2024-07-01,688068,REJECT,26.38,12.68,55.44,1,tushare_pit_v1,53.7,58.05,reject,compounder,unknown,latent,2024-06-28,business is not understandable,85.0,26.381523358851723,1.0288860736958665,conservative_book,80.0,237.16431085840955,237.16431085840955,-7.309320880138316,0.12984340135160904,7.176361638315824,-1.7677278745359721,True,False,0.8,False,False,100.0,14.0,0.0,0.4340911641870562,0.016929665033790828,conservative_fallback,0.18,0.22,0.18,0.2,0.22,25.0,none,73.0,50.0,True,42.75,latent,93.25,100.0,100.0,False,50.0,True,0.0,0.422222,0.0,0.527778,0.05,0.0,marginal_buyer_probability; catalyst_quality
2024-06-28,2024-07-01,002337,REJECT,1.8,0.49,54.22,1,tushare_pit_v1,43.54,70.24,reject,cyclical,core_resource,latent,2024-06-28,,0.0,1.7984220795434032,0.4732689683008956,stressed_book,80.0,395.3993665198944,395.3993665198944,-17.93068106018429,0.31032995305830263,7.413207575475816,10.01765820789698,True,False,0.3,True,False,100.0,67.71,0.0,0.08763356332208236,0.023061464032126937,core_resource_mid_cycle,0.25,0.25,0.1,0.2,0.2,50.0,stabilizing,80.8,50.0,True,42.75,latent,93.25,100.0,100.0,False,50.0,True,0.0,0.457143,0.0,0.342857,0.2,0.0,marginal_buyer_probability; catalyst_quality
2024-06-28,2024-07-01,300962,REJECT,2.69,3.41,53.62,1,tushare_pit_v1,50.66,58.05,reject,compounder,unknown,latent,2024-06-28,,0.0,2.6874609794783497,0.19702793104679983,conservative_book,100.0,171.9167936625869,171.9167936625869,20.126080988928003,0.31939674966192305,8.259984164543297,21.46536632730913,True,False,0.8,True,False,100.0,53.32,0.0,0.9041282717953456,0.06628506391461478,conservative_fallback,0.18,0.22,0.18,0.2,0.22,25.0,none,73.0,50.0,True,42.75,latent,93.25,100.0,100.0,False,50.0,True,0.0,0.422222,0.0,0.527778,0.05,0.0,marginal_buyer_probability; catalyst_quality
2024-06-28,2024-07-01,920021,REJECT,1.73,2.44,51.84,1,tushare_pit_v1,40.52,68.81,reject,cyclical,rigid_shovel,latent,2024-06-28,,0.0,1.8392695665232166,0.5747717395385051,stressed_book,80.0,7.94853639800206,7.94853639800206,-2.4757506147352104,0.18854835187173236,6.605653282629659,16.880994337903722,True,False,0.3,True,False,100.0,52.59,0.0,0.08008689078144428,0.025027153369201336,rigid_shovel_capex_mid_cycle,0.2,0.25,0.1,0.2,0.25,50.0,stabilizing,80.8,50.0,True,42.75,latent,93.25,100.0,100.0,False,50.0,True,0.0,0.485714,0.0,0.364286,0.15,0.0,marginal_buyer_probability; catalyst_quality
2024-06-28,2024-07-01,688611,REJECT,6.96,10.21,51.77,1,tushare_pit_v1,47.09,58.79,reject,compounder,financial_asset,ignition,2024-06-28,,0.0,6.963961506407214,0.26131187641302867,stressed_nav,90.0,13.943081547906624,13.943081547906624,0.39659237242178025,0.2569291301567546,7.999843252575234,1.6476416415493116,True,False,0.8,True,False,100.0,61.96,0.0,8.51150850783104,0.31938118228259066,mid_cycle_roe_anchor,0.23,0.22,0.18,0.15,0.22,25.0,none,65.0,50.0,True,50.75,ignition,91.25,100.0,100.0,False,50.0,True,0.0,0.422222,0.0,0.527778,0.05,0.0,marginal_buyer_probability; catalyst_quality
2024-06-28,2024-07-01,300815,REJECT,8.51,12.48,51.08,1,tushare_pit_v1,46.44,58.05,reject,compounder,financial_asset,latent,2024-06-28,,20.0,8.510885685648484,0.7311757461897322,stressed_nav,35.0,0.6210253743014399,0.6210253743014399,-0.03241490501336861,-0.06273079714697143,4.622456594935446,16.102627431068495,True,False,0.8,True,False,100.0,63.57,30.0,10.40219361579259,0.893659245343006,mid_cycle_roe_anchor,0.23,0.22,0.18,0.15,0.22,25.0,none,73.0,50.0,True,42.75,latent,93.25,100.0,100.0,False,50.0,True,0.0,0.422222,0.0,0.527778,0.05,0.0,marginal_buyer_probability; catalyst_quality
2024-06-28,2024-07-01,002489,REJECT,1.34,0.59,50.8,1,tushare_pit_v1,46.24,57.65,reject,compounder,unknown,latent,2024-06-28,,0.0,1.3360819892715061,0.5637476747981038,conservative_book,90.0,1.535272763572717,1.535272763572717,0.26260064136974526,0.13224943808369846,5.85898752103541,20.114195395333734,True,False,0.8,True,False,100.0,42.19,0.0,0.9481815742544788,0.4000766136094847,conservative_fallback,0.18,0.22,0.18,0.2,0.22,20.0,none,73.0,50.0,True,42.0,latent,93.25,100.0,100.0,False,50.0,True,0.0,0.422222,0.0,0.527778,0.05,0.0,marginal_buyer_probability; catalyst_quality
2024-06-28,2024-07-01,688390,REJECT,11.03,16.17,50.75,1,tushare_pit_v1,44.46,60.19,reject,compounder,financial_asset,latent,2024-06-28,,0.0,11.026967737129294,0.19648909011278143,stressed_nav,80.0,14.220853556075866,14.220853556075866,-11.184806638862101,0.12392789269347661,5.455295433656673,-8.561502929951795,True,False,0.8,False,False,100.0,59.05,0.0,13.477405012046916,0.24015333236006622,mid_cycle_roe_anchor,0.23,0.22,0.18,0.15,0.22,25.0,none,73.0,50.0,True,49.0,latent,70.12,69.256715345,69.256715345,False,50.0,True,0.0,0.422222,0.0,0.527778,0.05,0.0,marginal_buyer_probability; catalyst_quality
2024-06-28,2024-07-01,603808,REJECT,5.96,10.47,50.13,0,tushare_pit_v1,50.54,49.52,reject,compounder,unknown,latent,2024-06-28,business is not understandable,65.0,5.958047035481616,0.9412396580539678,conservative_book,82.0,2.637480124136013,2.637480124136013,0.4734661989987396,0.0838598802653928,5.963306222693108,6.7406861402747165,True,False,0.8,True,False,100.0,14.0,0.0,0.6327938822325596,0.09996743795143122,conservative_fallback,0.18,0.22,0.18,0.2,0.22,25.0,none,73.0,50.0,True,34.0,latent,15.0,100.0,100.0,False,50.0,True,0.0,0.422222,0.0,0.527778,0.05,0.0,marginal_buyer_probability; catalyst_quality
2024-06-28,2024-07-01,002642,REJECT,1.28,0.12,50.03,1,tushare_pit_v1,42.38,61.5,reject,compounder,unknown,latent,2024-06-28,,0.0,1.278722932256186,0.2478145217550748,conservative_book,80.0,2.0331703328029067,2.0331703328029067,-0.34429118365386135,0.10897212380104847,5.466056075867196,12.58170414920841,True,False,0.8,True,False,100.0,33.9,0.0,0.063085569961599,0.012225885651472675,conservative_fallback,0.18,0.22,0.18,0.2,0.22,20.0,none,73.0,50.0,True,49.0,latent,96.25,100.0,100.0,False,50.0,True,0.0,0.422222,0.0,0.527778,0.05,0.0,marginal_buyer_probability; catalyst_quality
2024-06-28,2024-07-01,300217,REJECT,2.01,1.73,49.89,1,tushare_pit_v1,41.6,62.32,reject,compounder,unknown,ignition,2024-06-28,,0.0,2.0115505669549125,0.5335677896432128,conservative_book,80.0,8.549810597573698,8.549810597573698,-0.26804470589805646,0.18996097736548265,6.4772938961257385,25.398960533915893,True,False,0.8,True,False,100.0,30.02,0.0,0.4641355413132342,0.12311287567990296,conservative_fallback,0.18,0.22,0.18,0.2,0.22,25.0,none,73.0,50.0,True,50.75,ignition,94.25,100.0,100.0,False,50.0,True,0.0,0.422222,0.0,0.527778,0.05,0.0,marginal_buyer_probability; catalyst_quality
2024-06-28,2024-07-01,301536,REJECT,0.97,11.81,49.83,1,tushare_pit_v1,46.69,54.54,reject,compounder,tech,latent,2024-06-28,,0.0,0.9677230863059896,0.02760978848233922,no_growth_owner_earnings,85.0,2.7422051265367915,2.7422051265367915,0.18472258745697706,0.21171030490393525,6.988284967744853,16.44040636235421,True,False,0.8,True,False,100.0,49.96,0.0,1.8144807868237305,0.051768353404386035,owner_earnings_anchor,0.18,0.22,0.18,0.2,0.22,25.0,none,57.2,50.0,True,48.25,latent,98.5,100.0,100.0,False,50.0,True,0.0,0.422222,0.0,0.527778,0.05,0.0,marginal_buyer_probability; catalyst_quality
2024-06-28,2024-07-01,002955,REJECT,10.73,10.6,49.51,1,tushare_pit_v1,45.97,54.82,reject,compounder,unknown,latent,2024-06-28,,0.0,10.72941980284122,0.46818983504703837,conservative_book,80.0,22.792820907717083,22.792820907717083,-1.941968510005924,0.3874154540059813,8.234065484302404,4.2759484598832955,True,False,0.8,True,False,100.0,51.87,0.0,0.8325229895216172,0.03632804087260872,conservative_fallback,0.18,0.22,0.18,0.2,0.22,25.0,none,65.0,50.0,True,42.75,latent,96.25,100.0,100.0,False,50.0,True,0.0,0.422222,0.0,0.527778,0.05,0.0,marginal_buyer_probability; catalyst_quality
2024-06-28,2024-07-01,920422,REJECT,3.65,4.74,49.32,0,tushare_pit_v1,46.12,54.13,reject,compounder,unknown,latent,2024-06-28,,20.0,3.647901840314339,0.7152748706498705,conservative_book,80.0,1375.185098938299,1375.185098938299,-6.315763034667347,0.32806710191005417,8.191613470440908,7.953151918862983,True,False,0.8,True,False,100.0,34.62,0.0,0.3792055537177828,0.07435403014074173,conservative_fallback,0.18,0.22,0.18,0.2,0.22,25.0,none,73.0,50.0,True,42.75,latent,15.0,100.0,100.0,False,50.0,True,0.0,0.422222,0.0,0.527778,0.05,0.0,marginal_buyer_probability; catalyst_quality
2024-06-28,2024-07-01,600827,REJECT,0.85,7.23,48.72,1,tushare_pit_v1,46.98,51.33,reject,compounder,consumer,latent,2024-06-28,,0.0,0.8501697013287738,0.11701353307922789,no_growth_owner_earnings,90.0,8.339157563141475,8.339157563141475,0.34072799589782365,0.33975686631747515,6.555572157407639,27.21655053541065,True,False,0.8,True,False,100.0,45.92,0.0,1.5940681899914508,0.2194003745235523,owner_earnings_anchor,0.18,0.22,0.18,0.2,0.22,25.0,none,73.0,50.0,True,34.0,latent,74.56,74.47747877,74.47747877,False,50.0,True,0.0,0.444444,0.0,0.555556,0.0,0.0,marginal_buyer_probability; catalyst_quality
2024-06-28,2024-07-01,301112,REJECT,8.26,5.35,47.66,1,tushare_pit_v1,45.25,51.28,reject,compounder,unknown,ignition,2024-06-28,,0.0,8.261723188889475,0.3809001009169882,conservative_book,80.0,56.751340297710215,56.751340297710215,-3.3465734385978694,0.45323131012486345,8.657634193845984,0.12161306864364387,True,False,0.8,False,False,100.0,48.23,0.0,-0.5115247881044669,-0.023583438824548955,conservative_fallback,0.18,0.22,0.18,0.2,0.22,25.0,none,47.2,50.0,True,50.75,ignition,91.25,100.0,100.0,False,50.0,True,0.0,0.422222,0.0,0.527778,0.05,0.0,marginal_buyer_probability; catalyst_quality
2024-06-28,2024-07-01,603270,REJECT,7.38,6.03,47.43,1,tushare_pit_v1,43.43,53.43,reject,compounder,unknown,latent,2024-06-28,,0.0,7.377920908839724,0.3728651241806725,conservative_book,80.0,9.512612039876021,9.512612039876021,-0.5248683878376036,0.28156657411041197,7.59691719816793,14.217612206502675,True,False,0.8,True,False,100.0,39.16,0.0,1.0458845452398495,0.052856878741036985,conservative_fallback,0.18,0.22,0.18,0.2,0.22,25.0,none,73.0,50.0,True,34.0,latent,93.25,100.0,100.0,False,50.0,True,0.0,0.422222,0.0,0.527778,0.05,0.0,marginal_buyer_probability; catalyst_quality
2024-06-28,2024-07-01,605100,REJECT,8.26,9.42,46.85,0,tushare_pit_v1,42.0,54.13,reject,compounder,unknown,latent,2024-06-28,business is not understandable,20.0,8.263978421857074,0.7221686923998268,conservative_book,80.0,172.98138684810695,172.98138684810695,-16.9846230245866,0.24623759552033647,7.4356476300030865,13.721894616575105,True,False,0.8,True,False,100.0,14.0,0.0,1.3915548519483347,0.12160454644656912,conservative_fallback,0.18,0.22,0.18,0.2,0.22,25.0,none,73.0,50.0,True,42.75,latent,15.0,100.0,100.0,False,50.0,True,0.0,0.422222,0.0,0.527778,0.05,0.0,marginal_buyer_probability; catalyst_quality
2024-06-28,2024-07-01,000566,REJECT,1.34,-0.94,44.64,1,tushare_pit_v1,29.58,67.24,reject,cyclical,core_resource,latent,2024-06-28,,0.0,1.3409011760400615,0.459212731520569,stressed_book,31.0,0.42018844460071586,0.42018844460071586,0.009888155607935956,-0.17255858546463534,2.9962995435661828,0.33934838477091794,True,False,0.3,False,False,100.0,59.13,0.0,-0.10990035632188637,-0.03763710832941314,core_resource_mid_cycle,0.25,0.25,0.1,0.2,0.2,20.0,none,80.8,50.0,True,34.0,latent,93.25,100.0,100.0,False,50.0,True,0.0,0.457143,0.0,0.342857,0.2,0.0,marginal_buyer_probability; catalyst_quality
2024-06-28,2024-07-01,600103,REJECT,1.27,0.59,43.76,1,tushare_pit_v1,46.83,39.16,reject,compounder,unknown,latent,2024-06-28,,20.0,1.2674169923403513,0.741179527684416,conservative_book,80.0,2.588850241348642,2.588850241348642,-0.024258561069269012,0.23011721160212395,6.815106693687196,9.186354932682566,True,False,0.8,True,False,100.0,38.16,0.0,0.07517499384056112,0.04396198470208253,conservative_fallback,0.18,0.22,0.18,0.2,0.22,25.0,none,39.2,50.0,True,34.0,latent,93.25,100.0,100.0,False,50.0,True,0.0,0.422222,0.0,0.527778,0.05,0.0,marginal_buyer_probability; catalyst_quality
2024-06-28,2024-07-01,000795,REJECT,1.9,2.03,43.35,1,tushare_pit_v1,44.81,41.17,reject,compounder,rigid_shovel,latent,2024-06-28,,0.0,2.0160763493136966,0.3639126984320752,stressed_book,77.0,1.6646896745387052,1.6646896745387052,0.05709630595665142,0.0669038440629345,5.984340885437231,27.249295672064548,True,False,0.8,True,False,100.0,49.37,0.0,0.597780268653019,0.107902575569137,rigid_shovel_capex_mid_cycle,0.18,0.22,0.18,0.2,0.22,25.0,none,39.2,50.0,True,42.75,latent,88.9,94.877560276,94.877560276,False,50.0,True,0.0,0.444444,0.0,0.555556,0.0,0.0,marginal_buyer_probability; catalyst_quality
2024-06-28,2024-07-01,300664,REJECT,3.94,3.8,43.34,1,tushare_pit_v1,43.87,42.54,reject,compounder,unknown,latent,2024-06-28,,65.0,3.9397034219618288,0.9150253465179153,conservative_book,35.0,0.45706036684469337,0.45706036684469337,-0.03972919138462197,-0.06638794365312972,4.656049903299767,5.512833891239828,True,False,0.8,True,False,100.0,32.35,0.0,0.95016446208376,0.22068274513269312,conservative_fallback,0.18,0.22,0.18,0.2,0.22,25.0,none,47.2,50.0,True,34.0,latent,93.25,100.0,100.0,False,50.0,True,0.0,0.422222,0.0,0.527778,0.05,0.0,marginal_buyer_probability; catalyst_quality
2024-06-28,2024-07-01,920992,REJECT,4.7,3.58,43.15,0,tushare_pit_v1,45.35,39.86,reject,compounder,unknown,latent,2024-06-28,,0.0,4.703455646864376,0.5469134473098112,conservative_book,90.0,56.56148320366529,56.56148320366529,0.40119584393258506,0.7351556955000929,10.74026659259801,0.9127020364717822,True,False,0.8,False,False,100.0,37.74,0.0,0.37903476728167973,0.04407381014903253,conservative_fallback,0.18,0.22,0.18,0.2,0.22,25.0,none,39.2,50.0,True,42.75,latent,15.0,100.0,100.0,False,50.0,True,0.0,0.422222,0.0,0.527778,0.05,0.0,marginal_buyer_probability; catalyst_quality
2024-06-28,2024-07-01,603088,REJECT,1.34,2.64,43.14,1,tushare_pit_v1,45.79,39.16,reject,compounder,unknown,latent,2024-06-28,,0.0,1.3389620398223365,0.17781700396046965,conservative_book,100.0,6356.467910117817,6356.467910117817,55.559829190225926,0.28132795944537464,7.098704172167177,277.06019137224206,True,False,0.8,True,False,100.0,28.94,0.0,0.9741694683889032,0.12937177535045194,conservative_fallback,0.18,0.22,0.18,0.2,0.22,25.0,none,39.2,50.0,True,34.0,latent,93.25,100.0,100.0,False,50.0,True,0.0,0.422222,0.0,0.527778,0.05,0.0,marginal_buyer_probability; catalyst_quality
2024-06-28,2024-07-01,601038,REJECT,4.87,4.31,42.37,1,tushare_pit_v1,50.44,30.26,reject,compounder,unknown,latent,2024-06-28,,0.0,4.867895504705011,0.307899778918723,conservative_book,100.0,206.3698719935672,206.3698719935672,14.452894434687947,0.22857201479845513,6.559836204469865,,True,False,0.8,False,False,100.0,52.22,0.0,4.267511547550021,0.2699248290670475,conservative_fallback,0.18,0.22,0.18,0.2,0.22,25.0,none,31.2,50.0,True,25.25,latent,75.25,75.295218806,75.295218806,False,50.0,True,0.0,0.422222,0.0,0.527778,0.05,0.0,marginal_buyer_probability; catalyst_quality
2024-06-28,2024-07-01,688226,REJECT,5.83,10.94,41.95,1,tushare_pit_v1,27.5,63.62,reject,cyclical,core_resource,latent,2024-06-28,,0.0,5.826825819070476,0.33334243816192655,stressed_book,20.0,0.29505866291775373,0.29505866291775373,-0.17600191675777735,-0.21797964040481188,2.8905279908687733,6.0573211775567755,True,False,0.3,True,False,100.0,62.51,0.0,2.0294063098629493,0.11609875914547765,core_resource_mid_cycle,0.25,0.25,0.1,0.2,0.2,50.0,stabilizing,65.0,50.0,True,42.75,latent,96.25,100.0,100.0,False,50.0,True,0.0,0.457143,0.0,0.342857,0.2,0.0,marginal_buyer_probability; catalyst_quality
2024-06-28,2024-07-01,002189,REJECT,3.12,3.08,39.58,1,tushare_pit_v1,29.42,54.82,reject,compounder,unknown,latent,2024-06-28,debt wall coverage fails survival tripwire,0.0,3.1164271776324854,0.22356005578425292,conservative_book,20.0,0.4539141000134532,0.4539141000134532,-0.11033380280195351,-0.12042110037436873,3.5881735129429018,-1.9307188829146482,True,False,0.8,False,True,100.0,35.11,0.0,-0.3051750848926789,-0.02189204339258816,conservative_fallback,0.18,0.22,0.18,0.2,0.22,20.0,none,65.0,50.0,True,42.75,latent,96.25,100.0,100.0,False,50.0,True,0.0,0.422222,0.0,0.527778,0.05,0.0,marginal_buyer_probability; catalyst_quality
2024-06-28,2024-07-01,301286,REJECT,3.67,8.09,38.86,0,tushare_pit_v1,46.6,27.25,reject,compounder,core_resource,latent,2024-06-28,,0.0,3.6694926224543862,0.12825909201168775,stressed_book,72.0,31.12192617499291,31.12192617499291,-0.5481683934545106,0.08575784526005704,6.782821748695396,80.92272157119336,True,False,0.8,True,False,100.0,63.81,0.0,0.6123641081479629,0.021403848589582768,core_resource_mid_cycle,0.23,0.22,0.18,0.2,0.17,25.0,none,31.2,50.0,True,25.25,latent,15.0,100.0,100.0,False,50.0,True,0.0,0.422222,0.0,0.527778,0.05,0.0,marginal_buyer_probability; catalyst_quality
2024-06-28,2024-07-01,600489,REJECT,4.57,4.8,38.35,1,tushare_pit_v1,45.28,27.95,reject,compounder,core_resource,latent,2024-06-28,,0.0,4.571041022066728,0.3158055337566708,stressed_book,49.0,0.899491436982727,0.899491436982727,0.10113982026403599,-0.019356606924311744,4.790716558880267,18.488599540871412,True,False,0.8,True,False,100.0,82.5,0.0,1.4215212674911988,0.09821051276051398,core_resource_mid_cycle,0.23,0.22,0.18,0.2,0.17,25.0,none,21.2,50.0,True,31.5,latent,47.5,10.0,40.0,True,50.0,True,0.0,0.422222,0.0,0.527778,0.05,0.0,marginal_buyer_probability; catalyst_quality
2024-06-28,2024-07-01,603530,REJECT,2.83,3.85,37.95,1,tushare_pit_v1,35.1,42.22,reject,compounder,unknown,latent,2024-06-28,business is not understandable,0.0,2.8331097063688073,0.10818820051223071,conservative_book,65.0,2.0,2.0,0.0,,7.431834554225542,46.52195359306005,True,False,0.8,True,False,100.0,14.0,0.0,1.1661163798523315,0.0445305850459846,conservative_fallback,0.18,0.22,0.18,0.2,0.22,25.0,none,49.2,50.0,True,33.25,latent,78.04,75.932478626,75.932478626,False,50.0,True,0.0,0.422222,0.0,0.527778,0.05,0.0,marginal_buyer_probability; catalyst_quality
2024-07-31,2024-08-01,000001,READY,22.04,32.32,76.07,1,tushare_pit_v1,85.72,61.6,ready,compounder,financial_asset,ignition,2024-07-31,,100.0,22.037835190348318,2.1927801075080713,stressed_nav,65.0,2.0,2.0,0.0,,4.101376846223635,0.6576634056429888,True,False,0.8,False,False,100.0,56.14,100.0,26.935131899314612,2.6800645758431987,mid_cycle_roe_anchor,0.23,0.22,0.18,0.15,0.22,25.0,none,73.0,50.0,True,54.0,ignition,45.5,10.0,40.0,True,50.0,True,0.0,0.422222,0.0,0.527778,0.05,0.0,marginal_buyer_probability; catalyst_quality
